Participante,Dialogo
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Pero también hay que reconocer que hay elementos más puntuales y que tenemos que trabajar. Nos dimos cuenta a la hora ya de las ciertas formulaciones que empezaron a negociarse, aparece todavía nuestra demanda, y digo nuestra en el sentido que la trabajamos juntos, la visualizamos juntos desde la ANUIES, desde todas las instituciones de ustedes, empujando por ella."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Sigue siendo demasiado general y hay elementos más específicos urgentes: este de la infraestructura, el equipamiento, el problema de la flexibilización, la utilización hasta cierto porcentaje de un capítulo al otro, etcétera, etcétera, que aparecen como elementos muy urgentes, negociables, posibles y que creo que hay que avanzar ahí."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Ahora, sobre la geografía de las desigualdades y también las desigualdades entre subsistemas, sí, creo que hay que elaborarlo y trabajarlo más a fondo porque, claro, nada más empezamos a hablar de eso y los que tienen mejores condiciones, ya sabrán cómo se ponen, ¿no? Se paran de pestañas, como decía mi abuelita. Entonces, se paran de pestañas. ¿Cómo? Me vas a quitar… No, no se trata de quitar la propuesta a un controvertida que tomamos en algún caso, sobre los que no tenían media superior. Reconocemos que siempre va a haber alguna diferencia, pero es que también tenemos contradicciones entre nosotros y hay que hablarlas, y hay que hablarlas. ¿De qué forma? "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces, en las tendencias, empezamos a abatir esta gran diferencia. Sí, y abatirla con qué rumbo, con qué ideas. Sí, para ir hacia arriba, evidentemente, pero no puede funcionar un sistema con las diferencias que tenemos."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Es imposible, hablar en general de compromisos, etcétera, cuando yo tengo tan poco recurso: tengo 14000 pesos por estudiante frente a otros que por más de 10 o 15 se multiplica esa misma cantidad."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces, esa es nuestra diferencia de 15 veces. Entonces, en ese sentido, sí tenemos que trabajar y más a fondo sobre algunos puntos que nos permitan diferenciar y ver en qué tendencias planteamos esto: superar el, nada más, el indicador o la construcción de un índice alrededor del número de alumnos por profesor, que sigue medio sirviéndonos, pero perdonen, entonces, ¿dónde dejamos nuestras otras funciones sustantivas? Bien, gracias. Sí, entonces, sí tenemos que construir mejores… Yo me atrevo a decir hasta indicadores de cómo deberíamos medirnos."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Por ejemplo, hemos venido insistiendo, y aquí no se recupera con esa fuerza, hemos venido haciendo una diferenciación entre la cobertura que reconoce una deuda histórica y en la capacidad que tenemos de asimilación, sí, de los recién egresados año con año de media superior."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Perdón, nos están viviendo en los tiempos dos cosas distintas, pero acaba siendo fundamental sí para una política que tiene que pensar en el largo plazo, pero en el inmediato de otra manera."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","¿Qué tenemos que hacer para que los jóvenes recién egresados de media superior encuentren lugar en la educación superior? Bueno, hoy estamos nada menos que en el 83%. Tenemos un rezago histórico tan grande como el que reconocemos y efectivamente bajamos la meta, sí, no solamente por realismo, sino frente a las pandemias y las condiciones efectivas sobre el presupuesto."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Todo nos permitía calcular llegar arriba del 50% y no vamos a llegar en términos de cobertura, pero sí en términos de la capacidad que se tiene frente a los recién egresados de educación media superior en eso y eso tiene un impacto fundamental hasta en la deuda histórica, en el reconocimiento de la deuda histórica."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Si nosotros vemos que la edad promedio en la Ciudad de México de los 103% de cobertura que se miden, perdón, si lo midiéramos de 18 a 23 se vendría abajo ese, el 56 por arriba y esto, pero por ahí de la, no no de la mitad exacta, pero por ahí sí, porque esa forma de medir no ha sido no solamente no ha sido correcta, de repente los estados sí se ponen a a ver de 18 a 23 como con mucho más, con mucho mayor cuidado y entonces tenemos ahí un el indicador nos dice bien de 18 a 23, pero aquí no lo estamos si es de 26 años promedio de edad en la Ciudad de México es de 103%."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces estamos hablando de una nueva condición de los estudiantes. Nosotros hemos planteado que hay que estudiar a nuestros estudiantes, ver sus características, el Covid no lo permitió, la información que nos arrojó tanto la encuesta de ANUIES que se llevó adelante, como la de algunos de los estados en particular, perdón, sin menospreciar otras, la escala arrancó, pero la profundidad que tiene la de Nuevo León tenemos que reconocerla."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces una encuesta tan completa y tan importante de educación media superior y superior que nos dice que tenemos trabajadores-estudiantes, no al revés. No son estudiantes-trabajadores. ¿Eso no repercute en la educación superior? ¿No tenemos que tomar en cuenta la otra condición de nuestros estudiantes en términos sociales? sí, y hay otros estudios que apuntan hacia lo mismo en la tasa de deserción mientras es 8.8 a nivel nacional, Sinaloa y se quedó asombrado el directamente ahí el gobernador está lindando el 17%. Pero Sinaloa es el tercer estado después de la Ciudad de México con mayor cobertura. ¿Qué pasó ahí o qué pasó en Yucatán con una caída tan abrupta en esas condiciones?"
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","O sea, yo creo que tenemos que ir a hacer un estudio mucho más profundo para poder dar respuesta a la condición de nuestros estudiantes hoy día y de estos que vuelven a los estudios y que hemos venido diciendo de dientes para afuera, tenemos que ampliar la idea de educación para la vida, bueno, pues entonces y ¡qué es esto si no es educación para la vida? ¡Qué son estas condiciones? Entonces yo creo que sí tenemos que empujar fuertemente. "
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Finalmente en términos digamos de lo que es toda esta discusión, sí son se deben de incluir retribución, pero la retribución apunta hacia otra cosa. A que nuestros jóvenes sobre todo tienen que retribuirle a la sociedad lo que la sociedad hoy les aporta en becas, les aporta en el esfuerzo general que se da alrededor de ellos, etcétera, y yo creo que entonces sí se arregla no solamente colocando un término más, sino este es importante porque se dirige en especial a los a los estudiantes y creo que debemos darle ahí una mayor atención."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","En lo de igualdad sustantiva, interculturalidad y eso, creo que tenemos que avanzar no solamente en su definición, sino en su ejecución y qué significa la igualdad sustantiva frente a la equidad de género o a la igualdad que también se se plantea. Qué significa aquí una y va mucho más allá de todo el planteamiento digamos que se ha ido construyendo alrededor que necesitamos una cierta discriminación positiva y eso hasta va en con contrario de ello, recupera una concepción mucho más abierta y eso mismo en términos de la interculturalidad y ya veremos ahora cuando entremos al punto eh sobre todo de la evaluación, creo que se nos amplía el universo en toda esta serie de cosas."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","Entonces, como verán ustedes, vamos a ir avanzando si un plan no es para transformarlo y hacerlo efectivo y llegar a transformar la realidad. La verdad es que si no siempre es un ejercicio que además si se circunscribe a las reglas que nos ponen, olvídense, me salí del renglón y entonces me borra el renglón completo."
"Dr. Luciano Concheiro Bórquez, Subsecretario de Educación Superior","O sea, ese es ese es nuestro todavía eso y sí efectivamente creo que puede ser una de nuestras conclusiones y decirlo todo lo amable que sea el caso porque no, no entiendo yo que este entrando en bronca directa con hacienda arreglemos nada, pero sí hay que pedir a hacienda ahora una vez resuelto el presupuesto del año que viene, pues nos lo merecemos, y ya sé que después vienen otras cosas, pero nos merecemos que el CONACES pueda convocar al secretario de hacienda y a su equipo para explicarle hacia dónde vamos, y creo que puede ser excelente tener un ejercicio colectivo con hacienda, que nos entienda que no son intereses particulares, sino el interés común por la transformación del país con sus distintos rumbos, para lo cual queremos trabajar en esto. Gracias, perdón."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Muchas gracias, subsecretario."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Les pido a todos que, si tienen observaciones, nos las envíen por escrito. La propuesta de acuerdo sería la siguiente:"
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","El CONACES toma nota de la presentación del programa nacional de educación superior y aprueba que los integrantes del consejo y de las COEPES emitan su opinión sobre el documento en un plazo no mayor de 10 días hábiles, en el formato que el secretario técnico conjunto establezca y que se enviará el próximo martes para tal fin."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Los que estén por la negative sirvanse manifestarlo. 
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Abstenciones.
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Entonces estamos a favor del acuerdo que acabo de leer.
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Quiero destacar la presencia antes de pasar al siguiente punto de la maestra María del Carmen Salvatori, directora general de acreditación, incorporación y reevaluación de la SEP. Muchas gracias Mari Carmen por tu presencia y por tu apoyo a todas las instituciones de educación superior."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","También se encuentra con nosotros el maestro Ramón Cárdenas Villarreal, coordinador de programas especiales y vinculación social de la subsecretaría de educación superior. También muchas gracias querido Ramón por el apoyo que le da siempre a las instituciones de educación superior y en particular a la ANUIES."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Pasamos al punto ocho, que es la presentación de la política nacional del sistema de evaluación y acreditación de la educación superior. La Ley General de Educación Superior manda el diseño y establecimiento del sistema de evaluación y acreditación de la educación superior."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES","Para tales efectos, el CONACES aprobó la conformación de una comisión de especialistas y expertos que ha trabajado a lo largo del año y los avances se han presentado en las sesiones de este consejo."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",El proceso de construcción del SEAES registra avances sustantivos con el propósito de presentar la propuesta de política nacional del sistema de evaluación y acreditación de la educación superior. Le solicitamos a la maestra María José Rhi Sausi hacer la exposición correspondiente.
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES",Adelante María José.
Maestra María José Rhi Sausi Garavito,"Muchas gracias con su permiso señor subsecretario maestro Valls, saludo con mucho afecto a quienes me acompañan en esta mesa y por supuesto a todas y todos quienes están conectados virtualmente participando en esta sesión."
Maestra María José Rhi Sausi Garavito,"Bueno, si me pudieran apoyar por favor con la presentación."
Maestra María José Rhi Sausi Garavito,"En realidad recordarán que el documento de política nacional se presentó en la quinta sesión ordinaria del CONACES, lo que recibieron en la carpeta, en realidad es una reiteración de ese documento, solamente me permitiría aquí recordarles que al igual que el PRONES, pues se trata de un documento vivo en construcción que ha recibido muchos comentarios, observaciones, críticas, pero sobre todo aportaciones que están siendo integradas tanto en los documentos normativos que saldrán en la, bueno que construiremos en conjunto, porque no va a ser un proceso automático que se emitirán durante el año que entra, ya veremos ahorita el programa de trabajo. Y es por eso que pues se envió esa versión."
Maestra María José Rhi Sausi Garavito,"Estamos contentos porque bueno pues no hubo a lo largo del tiempo que separó la quinta sesión de la sexta, pues ninguna objeción a la misma. También igual que el PRONES, el planteamiento es ponerlo a su consideración para una aprobación en general. Por eso ahí está súper este subrayado y en rojo que aún se trata de una propuesta. "
Maestra María José Rhi Sausi Garavito,"Entonces solo para recapitular pues este documento hace una historia breve, digamos, sobre las fases previas del trabajo que se hizo para el diseño del sistema de evaluación y acreditación de la educación superior, que recordarán tomó como base las áreas de mejora identificadas en los diversos procesos de consulta llevados a cabo entre agosto y diciembre de 2021. "
Maestra María José Rhi Sausi Garavito,"El documento también define los objetivos del sistema de evaluación de la educación, evaluación y acreditación, plantea los esquemas generales para su conformación y organización, así como su estructura de coordinación y operación. Define y esto es muy importante, los conceptos centrales que guiarán al SEAES, por supuesto, todos están en en pleno apego a la Ley General de Educación Superior, así como sus ámbitos de intervención, los criterios transversales y los ejes de actuación."
Maestra María José Rhi Sausi Garavito,"Me permito nada más enfatizar el tema de la transversalidad de los criterios porque es algo en lo que hemos pues eh invertido en el mejor de los sentidos mucho tiempo en las jornadas de sensibilización de las que ahora también les compartiré un brevísismo informe que no es simplemente atender a estos criterios o avisar a las IES que los criterios ahora van por ahí, porque de pronto las preguntas son usted me va a avisar cuáles son los criterios y cuándo está el marco. "
Maestra María José Rhi Sausi Garavito,"No, esto conlleva la complejidad, la riquísima complejidad de transversalizar estos criterios, es decir, no es una checklist, sino realmente la asunción de un nuevo marco metodológico de una nueva visión de la educación superior que va a exigir de todas y todos nosotros un esfuerzo muy importante, una autocrítica muy importante y como lo hemos dicho en las jornadas, pues en ese sentido representa una oportunidad histórica de recuperación de agendas institucionales y de visibilización de aquellos subsistemas e instituciones de educación superior que no entraban en cartabones anteriormente utilizados y que ahora además todo este trabajo ha sido compartido por los organismos acreditadores que por supuesto todo nuestro reconocimiento por la apertura de miras, por la disposición a replantear también ellos los marcos de referencia y acompañar este proceso de transformación desde esta transversalización. "
Maestra María José Rhi Sausi Garavito,"Todos aquí este que que están por acá y los veo y me da mucho gusto, saben que no ha sido un proceso fácil, pero siempre ha sido cordial, siempre ha sido respetuoso y lo que yo más reconozco con disposición total. Muchas muchas gracias. "
Maestra María José Rhi Sausi Garavito,"Y también por supuesto los ejes de actuación, establece también este documento la ruta de trabajo y las metas, como hemos dicho en las jornadas, no solo porque es una obligación de cualquier documento de política pública, sino también porque es una invitación continua a la participación realmente colectiva, no solo institucionalizada vía las COEPES, sino a redes, a a colectivos, a grupos de profesores, de estudiantes, etcétera, que quieran aportar en este momento que insisto es una gran oportunidad para construir y repensar los indicadores que dan cuenta de esta educación superior que nos hemos propuesto transformar y que por suerte tenemos ya un marco de ley sumamente claro."
Maestra María José Rhi Sausi Garavito,"Por obvias razones el documento de política nacional no aborda aspectos procedimentales, pero por fortuna a diferencia de septiembre traigo para ustedes una propuesta de cómo aterrizar estos aspectos procedimentales y en qué momento. La siguiente por favor."
Maestra María José Rhi Sausi Garavito,"Bueno aquí nada más recordar el tema de la obligatoriedad en las jornadas ha sido muy interesante escuchar a las compañeras y compañeros que nos preguntan si ya no hay castigo, si esta evaluación es punitiva, quiere decir que tampoco se va a premiar en efecto tampoco y entonces donde queda la obligatoriedad y la respuesta pues la verdad es que es bastante clara y contundente y está en el artículo 60 de la Ley General de Educación Superior y de nuevo tiene que ver con esta corresponsabilidad hablando recuperando estos comentarios sobre el PRONES y en esta asunción de que somos nosotros quienes tenemos que tomar, en el entendimiento de todos los participantes del sistema nacional de educación superior, las riendas de este seguimiento del mejoramiento de este bien público que se ofrece, no importa si es desde el ámbito de las instituciones particulares o de las públicas, como ya muy bien señaló el doctor Concheiro. Bien, la siguiente, por favor. "
Maestra María José Rhi Sausi Garavito,"Aquí lo que quisimos comunicar es este reto de la transversalización; al final quedaron como capas que no están, no es un orden de prioridad ni de ponderación especial, en realidad son capas que se superponen, pero que no están rígidamente ordenadas de esa forma, pero sí es muy importante que los criterios, que también todavía podemos pensar en renombrar, creo que es muy importante lo que señaló la doctora Rosa María Torres entorno al tema de la equidad."
Maestra María José Rhi Sausi Garavito,"El compromiso sí, de la equidad, de la igualdad sustantiva, también pensar en el asunto que también ya se ha comentado del compromiso con la responsabilidad social. Yo, en lo personal, tengo una posición específica sobre el tema de retribución; tuve el honor de participar en esa discusión en CONACYT para las becas nacionales y creo que se encuadra desde otro lugar, pero bueno, este no es el momento para discutir y mucho menos una posición personal. "
Maestra María José Rhi Sausi Garavito,"Y bueno, esta inclusión, y me voy a permitir nada más enfatizar inclusión e interculturalidad, porque serán, y así lo hemos conversado en las jornadas, seguramente los dos criterios en donde más hay trabajo de construcción de nuevos indicadores, de nuevas preguntas."
Maestra María José Rhi Sausi Garavito,"Incluso en el seno del grupo de trabajo hemos dicho: probablemente esos indicadores los primeros años van a parecer muy bajos, y no importa, pero tenemos que poner de frente una meta muy clara, una directriz que nos acompañe y nos guíe en estos trabajos de mejora continua cotidiana. Los ámbitos que ven ahí distinguidos en colores, pues son enunciativos, no tienen por qué ser limitativos; también en torno a eso estamos recibiendo propuestas, que agradecemos mucho. La siguiente, por favor."
Maestra María José Rhi Sausi Garavito,"Bien, esta es la ruta de trabajo que les presentamos en la quinta sesión ordinaria y solo bueno pues es nuestro deber reportarles cómo vamos. Estamos en las tareas previas a la integración del comité técnico que recordarán también debe pasar sus lineamientos de operación, su aprobación por este órgano colegiado."
Maestra María José Rhi Sausi Garavito,"Tuvimos un trabajo muy muy intenso que terminará en la Universidad Autónoma de Hidalgo, me parece que el 15 de diciembre, y que pues realmente trajo muchos beneficios para el proyecto mismo, para la propuesta, pero también para ir como calmando nervios. Creo que entre todos, porque yo también, no crean, yo también me calmaba mientras los escuchaba y creo espero haber devuelto algo algo de esa calma que al final construimos entre todos."
Maestra María José Rhi Sausi Garavito,"Y bueno, la elaboración para el programa anual de trabajo que es lo que les presentaré a continuación y en proceso, pero ya a punto de concretarse por fortuna la instalación del comité técnico en términos pues más operativos, administrativos. La siguiente, por favor."
Maestra María José Rhi Sausi Garavito,"Este es el mapa de las jornadas, fue pues sí un trabajo muy muy intenso que arrancó el 13 de septiembre y que, como les digo, cerrará este año el 15 de diciembre en la Universidad Autónoma del Estado de Hidalgo."
Maestra María José Rhi Sausi Garavito,"Quiero agradecer muchísimo a todas las instituciones de educación superior que nos hospedaron, que nos trataron con muchísimo afecto, con muchísima apertura y también quiero señalar dentro de estos reconocimientos que creo que el 90% de esas fechas fueron una iniciativa de las COEPES o de algunas universidades, ya fueran particulares o públicas."
Maestra María José Rhi Sausi Garavito,"Entonces, de verdad, mil gracias, no quiero hacer menciones particulares porque me da mucho miedo olvidarme de alguna, pero de verdad fueron reuniones fantásticas en donde tanto los integrantes del grupo de trabajo técnico del SEAES como los miembros de la comisión CONACES, que también para ellos todo nuestro reconocimiento, pues fueron piezas clave, para apoyarnos en esta organización y  bueno, que todo saliera muy bien."
Maestra María José Rhi Sausi Garavito,"Tenemos ya acercamiento tanto con la Universidad Autónoma del Estado de Morelos como la autónoma de Tamaulipas, a quien le le debemos una fecha y me parecía importante decirlo por si nos están escuchando y volveremos a Puebla porque la reunión de Puebla fue de las poquitas en donde no fue sesión de COEPES, sino una una reunión muy grande que agradecemos también mucho a todas las autoridades y al equipo de la UAP. Pero bueno, vamos a volver, creo que con el señor subsecretario empezando el año. Entonces bueno, pues también eso será un lujo. "
Maestra María José Rhi Sausi Garavito,"Las entidades que faltan, sí queremos este cubrirlas, pero las cubriríamos ya con la siguiente fase de instrumentación, para no quedarnos en esta fase y seguir arrastrando pendientes, más bien ya iríamos resolviendo y avanzando en los en los talleres del SEAES. Ahorita les cuento sobre eso, la siguiente, por favor."
Maestra María José Rhi Sausi Garavito,"Estas son algunas fotos nada más porque estamos muy contentos de los resultados y queríamos compartirles la siguiente, por favor."
Maestra María José Rhi Sausi Garavito,"No alcanzaron este pues todos foto porque por fortuna son un montón de reuniones, no no fue una reunión por entidad, sino más o menos tres cada cada visita. La siguiente."
Maestra María José Rhi Sausi Garavito,"Muy bien, por aquí está la maestra Sandra Corona, quien también le agradezco mucho en su calidad de coordinadora técnica del espacio COEPES y por supuesto a Ramón Cárdenas que nos apoyó un montón. "
Maestra María José Rhi Sausi Garavito,"Y bueno, esto que les presento está todavía pendiente de presentar a la comisión, ¿no? No no queremos saltarnos ningún paso, así que todo lo a partir de este momento en la presentación está sujeto todavía a los comentarios, por supuesto de ustedes, pero en específico de la comisión CONACES para la instrumentación del SEAES. Aquí porque porque es delicado, porque ya es un este pues mucho más aterrizado, me voy a permitir leer, no quiero decir ninguna cosa al revés. Voy a tratar de ser breve."
Maestra María José Rhi Sausi Garavito,"Bueno, aquí en este esquema verán que los procesos de mejora continua en los diferentes ámbitos de evaluación se entrelazan para garantizar el funcionamiento integrado del SEAES. En este esquema esperamos mostrar varias cuestiones importantes. El SEAES en su conjunto constituye varios ciclos anidados de mejora continua que se articulan en sus distintos ámbitos. Como pudimos ver en una de las diapositivas anteriores, los ámbitos se superponen a manera de capas, pero también funcionan de manera secuencial."
Maestra María José Rhi Sausi Garavito,"En el arranque durante 2023, la autoevaluación institucional integrará los ámbitos del aprendizaje de los estudiantes, la profesionalización de la docencia, la evaluación de programas de TSU, licenciatura, posgrado e investigación, así como de la gestión institucional. Se impulsarán entonces los enfoques de evaluación formativa."
Maestra María José Rhi Sausi Garavito,"En cualquiera de ellos, una institución de educación superior podrá optar por auxiliarse por las coevaluaciones que impulsará el SEAES, por supuesto con costos cero y por evaluaciones externas que recuerden están contempladas en la ley. Eso sorprende un poco luego en la política, ¿no? Porque pone evaluaciones externas, ¿por qué pone acreditaciones? ¿Por qué las certificaciones? Bueno, porque todo eso en conjunto constituye también el SEAES. Y por evaluaciones externas y acreditaciones que ofrecen entidades especializadas con quienes también estamos trabajando en el tema del carácter no oneroso. Aquí los que con quienes me he reunido saben que soy muy muy insistente con eso y que no pararemos hasta lograrlo."
Maestra María José Rhi Sausi Garavito,"En el primer ciclo de autoevaluación previsto para 2023, las instituciones generarán una línea base donde identificarán sus fortalezas en torno a los criterios del SEAES, analizarán las buenas prácticas que ya tienen sobre ellas, porque eso es otra verdad absoluta, o sea, no es que estemos inventando el hilo negro, es que queremos dar con un modelo de evaluación eh lo suficientemente vivo y dinámico para que visibilice a cabalidad lo que todos modos ya se ha hecho y no ha podido ser compartido pues con con la totalidad de los actores del sistema de educación superior y con base en ello establecerá un plan de mejora continua con metas específicas. "
Maestra María José Rhi Sausi Garavito,"Como apoyo a este proceso aportará información sobre un conjunto básico de indicadores agregables a nivel de programas e instituciones que más adelante se utilizarán también en los ámbitos estatal, de subsistemas y nacional. Por eso el papel de las COEPES y de los equipos de los subsistemas es fundamental para que este conjunto de indicadores agregables, que no va a ser un mundo de indicadores, sino cuestiones clave que hay que preguntarnos en este momento de transformación, pues es de la mayor relevancia, para el funcionamiento del sistema."
Maestra María José Rhi Sausi Garavito,"Con los reportes de autoevaluación concluidos, los sistemas estatales y los subsistemas podrán comenzar a integrar sus propias autoevaluaciones en 2024."
Maestra María José Rhi Sausi Garavito,"Se generarán lineamientos para apoyar a los comités de mejora continua de las COEPES o como cada comisión decida llamarlos. La invitación es a que se puedan nombrar comités de mejora continua integral para acompañar de forma más organizada este proceso y, por supuesto, se ofrecerá apoyo y asesoría para formular la evaluación de los sistemas estatales, reconociendo las especificidades regionales."
Maestra María José Rhi Sausi Garavito,"Lo mismo ocurrirá con los tres subsistemas a partir de sus propias prioridades, normativas, estructuras de funcionamiento y contextos."
Maestra María José Rhi Sausi Garavito,"Finalmente, también en 2024, a partir del análisis de los ámbitos precedentes, se formulará la primera evaluación del sistema de educación superior contando con el insumo de integración de los indicadores en el ámbito nacional, que ojalá y es en lo que estamos trabajando, este, pues tenga allí una articulación virtuosa con el SIES, el sistema de información."
Maestra María José Rhi Sausi Garavito,Esta evaluación incluirá la evaluación de las políticas educativas tal como lo prevé también la Ley General de Educación Superior.
Maestra María José Rhi Sausi Garavito,"Para finalizar en 2024, se revisará el propio sistema, ese sí es un compromiso de inicio, es decir, se analizarán los procesos que se pusieron en marcha, se recuperarán las buenas prácticas, se analizará la política nacional del SEAES que, como les digo, es un documento vivo y se establecerán los puntos en que se requiere mejorarlo."
Maestra María José Rhi Sausi Garavito,"A partir de lo anterior, en los años subsiguientes será posible continuar con un proceso de maduración y consolidación de estos procesos del SEAES, por eso ven ahí al centro de mejora continua y estas fechas que ponemos ahí son las fechas de arranque de esos procesos, pero no es que terminen en una fecha específica y si bien todas las convocatorias serán universales, pues por supuesto sabemos que irán incrementando, que no podemos pensar que de entrada van a participar 4200 instituciones de educación superior, y si así es, adelante, le entramos, por supuesto. La siguiente, por favor. "
Maestra María José Rhi Sausi Garavito,"Bueno, esta ya es con un poco más de detalle, en atención al tiempo yo creo que no no es muy conveniente eh que detalle demasiado, pero bueno ahí están estos documentos normativos. También nos parece muy importante mencionar que quisiéramos volver a traer con con apoyo de ANUIES este a la mesa de CONACES el tema del acuerdo nacional para impulsar la mejora continua, consideramos que es un instrumento muy importante para eh que vaya acompañando tampoco como cierre se abren las firmas para el acuerdo y se cierran tal día, igual que el sistema entendiéndolo como un proceso gradual que no sacrifica contundencia en los cambios, pero que sí tiene que ser necesariamente gradual."
Maestra María José Rhi Sausi Garavito,"Y bueno, estará en primer lugar por todas las preocupaciones de las IES que entendemos pues los lineamientos para el reconocimiento de los organismos acreditadores, ese no es un trabajo improvisado desde Agosto, estamos en un trabajo muy profundo, puntual, metodológico, etcétera, de pues de resignificación de estos procesos con los organismos acreditadores de forma tal que cuando salgan los lineamientos tengamos la brecha de tiempo más corta posible para las instituciones que tienen vinculados estos procesos con, por ejemplo, acreditaciones internacionales, que es otra vía de trabajo que verán incluida en la flecha rosa que es transversal y que bueno, también ahí agradezco mucho el apoyo de Enrique Cu en la subsecretaría."
Maestra María José Rhi Sausi Garavito,"Ahí vamos avanzando, primero con Francia, pero bueno, tenemos una una agenda importante. Seguiremos con los lineamientos, lanzaremos la convocatoria primera del SEAES entre junio y julio de 2023."
Maestra María José Rhi Sausi Garavito,"Y bueno, estaremos todo el tiempo como no podemos multiplicarnos a lo largo del país, nos apoyaremos en en recursos audiovisuales, por supuesto, en sesiones virtuales, tendremos también cursos de formación, no porque no sepan evaluar, sino porque el marco ha cambiado y hay que hacer también un esfuerzo de de inducción y de sensibilización importante con los evaluadores, para que los ejercicios de coevaluación que se ensayen en 23, pues tengan el mejor resultado."
Maestra María José Rhi Sausi Garavito,"Y la última es 2024, la siguiente, por favor, en donde pues prácticamente es continuar con este trabajo que va absolutamente aparejado a lo que les contábamos sobre el ciclo de la mejora continua integral, y que por supuesto van a tener a su disposición esta presentación. Me parece que ya es la última ¿verdad?"
Maestra María José Rhi Sausi Garavito,"Muy bien, pues les agradezco muchísimo a todos y a toda su atención."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES ","Muchas gracias por su presentación maestra, reconocemos el gran trabajo que ha hecho. Saludamos también y reconocemos a a Rogelio Garza que también ha trabajado de manera muy activa, él está en Nuevo León. Muchas gracias querido Rogelio."
"Maestro Jaime Valls Esponda, Secretario General Ejecutivo de ANUIES ","Abrimos el micrófono por si alguien quiere hacer comentarios, se ha solicitado la palabra ya a Alejandro Miranda de COPAES a quien se la damos, si le pasan el micrófono por favor. Gracias."
"Alejandro Miranda, COPAES","Muchas gracias, muy buenas tardes. "
"Alejandro Miranda, COPAES","Porque lo que quiero destacar en este caso son dos temas, no solamente el elogio a María José y el trabajo brutal que ha llevado a cabo y el trabajo que nos aguarda a quienes formaremos parte de este sistema."
"Alejandro Miranda, COPAES","Es un reconocimiento a una capacidad sobrehumana extraordinaria María José. Recorrer el país y hacer documentos no es una tarea nada simple eh nada fácil y lo has hecho de una manera muy pulcra, muy solvente, asombrosa."
"Alejandro Miranda, COPAES","Pero lo que quisiera destacar también es que dentro del PRONES que hace un rato se presentó, me parece valiosísimo destacar la disciplina. A principios de este año allá en Barcelona se hablaba de reinventar la educación superior, los mecanismos para reinventarla y me parece que lo que se ha hecho aquí con la la visión extraordinaria de Luciano Concheiro es esta disciplina respecto de lo que han ido ocurriendo respecto de la educación superior en México."
"Alejandro Miranda, COPAES","El artículo tercero, la reforma del artículo tercero y su cuidado con la autonomía allá en 2019, la Ley General de Educación Superior, sus trece proyectos, los objetivos prioritarios que mencionó Angélica y quiero subrayar entre paréntesis que la acumulación de talentos de Angélica, Pepe Aguirre, Héctor Ramírez del Raso y Sandra Baez son monumentales, es decir, si pusiéramos el monumentales no solamente en sus capacidades académicas, sino en la organización de un programa de trabajo, un programa sectorial que es lo más latoso del planeta."
"Alejandro Miranda, COPAES","Porque como bien decía Luciano Concheiro, hay que establecer todo y convertirlo en unas cuantas palabras para llegar al tema."
